	id_sent	head	dep	SCORE	SCORE_KSENIA	type	sent
1853	272	исполнения	уровню	-		conj	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1854	272	статусу	и	0		cc	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1855	272	исполнения	статусу	-		conj	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1856	272	комиссии	вышеупомянутой	0	0	amod	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1857	272	статусу	комиссии	0	0	nmod	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1858	272	является	ответа	-	-	nsubj	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1859	272	запрос	на	0		case	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1860	272	запрос	соответствующий	0	0	amod	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1861	272	запрос	вышеупомянутый	0	0	amod	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1862	272	ответ	запрос	0	0	nmod	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1863	272	решение	авторитетное	0	0	amod	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1864	272	выносит	решение	1	1	obj	В ответ на Ваше обращение с просьбой по рассмотрению вопроса,  является ли Ваше послание спамом,  если является то по каким признакам,  если не является,  то по каким каноническим нормам и какова степень канонической,  административной и моральной ответственности лица,  допустившего в рассылке сообщение,  могущее быть расценённым как организованная,  злонамеренная или же,  напротив,  непреднамеренная и без отягчающих обстоятельств попытка создания спама,  Каноническая Комиссия,  собравшаяся сего дня,  сего месяца,  сего года,  обладающая достаточными полномочиями и иными средствами,  необходимыми для точного,  канонического,  законного,  конкретного и справедливого рассмотрения Вашего запроса,  вынесения обязательного для исполнения и осуществления решения по данному делу,  рассматриваемому вышеупомянутой Комиссией,  и составления полного,  аргументированного,  ясного,  окончательного,  адекватного ситуации,  уровню и статусу вышеупомянутой Комиссии ответа на соответствующий вышеупомянутый запрос,  выносит авторитетное решение:
1865	273	жить	где	0	0	advmod	Где на Руси жить хорошо
1866	273	руси	на	2		case	Где на Руси жить хорошо
1867	273	жить	руси	2	1	obl	Где на Руси жить хорошо
1868	273	жить	хорошо	2	1	advmod	Где на Руси жить хорошо
1869	274	поймали	сыщики	0	0	nsubj	СыЩИКИ ПОЙМаЛИ ГУЛЮ В ПОСТеЛИ
1870	274	поймали	гулю	0	0	obj	СыЩИКИ ПОЙМаЛИ ГУЛЮ В ПОСТеЛИ
1871	274	постели	в	0		case	СыЩИКИ ПОЙМаЛИ ГУЛЮ В ПОСТеЛИ
1872	274	поймали	постели	0	0	obl	СыЩИКИ ПОЙМаЛИ ГУЛЮ В ПОСТеЛИ
1873	275	видна	работа	0	0	nsubj	Работа спецслужб видна и непонятна
1874	275	непонятна	и	0		cc	Работа спецслужб видна и непонятна
1875	275	видна	непонятна	-		conj	Работа спецслужб видна и непонятна
1876	276	доска	грифельная	0	0	amod	Грифельная доска за 25 тыс. долл.
1877	276	тыс	за	0		case	Грифельная доска за 25 тыс. долл.
1878	276	тыс	25	0	0	nummod	Грифельная доска за 25 тыс. долл.
1879	276	долл	тыс	0	0	nummod	Грифельная доска за 25 тыс. долл.
1880	277	кубани	на	0		case	НА КУБАНИ ПЕРЕДеЛА СоБСТВЕННОСТИ НА ЗеМЛЮ НЕ БуДЕТ" 
1881	277	кубани	передела	-	-	nmod	НА КУБАНИ ПЕРЕДеЛА СоБСТВЕННОСТИ НА ЗеМЛЮ НЕ БуДЕТ" 
1882	277	передела	собственности	0	0	nmod	НА КУБАНИ ПЕРЕДеЛА СоБСТВЕННОСТИ НА ЗеМЛЮ НЕ БуДЕТ" 
1883	277	землю	на	0		case	НА КУБАНИ ПЕРЕДеЛА СоБСТВЕННОСТИ НА ЗеМЛЮ НЕ БуДЕТ" 
1884	277	кубани	землю	-	-	nmod	НА КУБАНИ ПЕРЕДеЛА СоБСТВЕННОСТИ НА ЗеМЛЮ НЕ БуДЕТ" 
1885	277	кубани	не	-	-	advmod	НА КУБАНИ ПЕРЕДеЛА СоБСТВЕННОСТИ НА ЗеМЛЮ НЕ БуДЕТ" 
1886	277	кубани	будет	-	-	appos	НА КУБАНИ ПЕРЕДеЛА СоБСТВЕННОСТИ НА ЗеМЛЮ НЕ БуДЕТ" 
1887	278	прокуратуре	в	0		case	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1888	278	прокуратуре	генеральной	0	0	amod	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1889	278	подтвердили	прокуратуре	0	0	obl	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1890	278	прокуратуре	россии	0	0	nmod	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1891	278	подтвердили	факт	0	0	obj	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1892	278	факт	задержания	0	0	nmod	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1893	278	фигуранта	третьего	0	0	amod	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1894	278	задержания	фигуранта	0	0	nmod	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1895	278	делу	по	0		case	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1896	278	задержания	делу	-	-	nmod	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1897	278	убийстве	об	0		case	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1898	278	делу	убийстве	0	0	nmod	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1899	278	убийстве	депутата	0	0	nmod	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1900	278	депутата	госдумы	0	0	nmod	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1901	278	депутата	сергея	0	0	appos	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1902	278	сергея	юшенкова	-		flat:name	В Генеральной прокуратуре России подтвердили факт задержания третьего фигуранта по делу об убийстве депутата Госдумы Сергея Юшенкова.
1903	280	от	преступности	1	1	nmod	ЛЕКаРСТВО ОТ ПРЕСТуПНОСТИ?..
1904	281	пятницу	в	0		case	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1905	281	вышла	пятницу	0	0	obl	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1906	281	твс	на	0		case	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1907	281	вышла	твс	0	0	obl	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1908	281	часть	первая	0	0	amod	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1909	281	вышла	часть	0	0	nsubj	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1910	281	часть	фильма	0	0	nmod	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1911	281	фильма	евгения	0	0	nmod	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1912	281	евгения	киселева	-		flat:name	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1913	281	фильма	таганка	0	0	appos	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1914	281	мастером	с	0		case	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1915	281	таганка	мастером	0	0	nmod	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1916	281	без	и	1		cc	В пятницу на ТВС вышла первая часть фильма Евгения Киселева "Таганка с мастером и без".
1917	282	коммерции	электронной	1	1	amod	Нотариусы электронной коммерции
1918	283	остановился	вчера	0	0	advmod	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1919	283	встрече	на	0		case	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1920	283	остановился	встрече	0	0	obl	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1921	283	членами	с	0		case	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1922	283	встрече	членами	0	0	nmod	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1923	283	членами	правительства	0	0	nmod	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1924	283	остановился	президент	0	0	nsubj	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1925	283	президент	владимир	0	0	appos	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1926	283	владимир	путин	-		flat:name	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1927	283	остановился	особо	0	0	advmod	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1928	283	проблеме	на	1		case	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1929	283	остановился	проблеме	1	1	obl	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1930	283	проблеме	подготовки	0	0	nmod	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1931	283	подготовки	регионов	0	0	nmod	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1932	283	зиме	к	0		case	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1933	283	подготовки	зиме	0	0	nmod	Вчера на встрече с членами правительства президент Владимир Путин особо остановился на проблеме подготовки регионов к зиме.
1934	284	бывает	такое	0	0	nsubj	Такое,  конечно,  бывает,  но крайне редко -- куда реже полного солнечного затмения.
1935	284	бывает	конечно	-		parataxis	Такое,  конечно,  бывает,  но крайне редко -- куда реже полного солнечного затмения.
1936	284	редко	но	0		cc	Такое,  конечно,  бывает,  но крайне редко -- куда реже полного солнечного затмения.
1937	284	редко	крайне	0	0	advmod	Такое,  конечно,  бывает,  но крайне редко -- куда реже полного солнечного затмения.
1938	284	бывает	редко	0	0	advmod	Такое,  конечно,  бывает,  но крайне редко -- куда реже полного солнечного затмения.
1939	284	бывает	куда	-	0	advmod	Такое,  конечно,  бывает,  но крайне редко -- куда реже полного солнечного затмения.
1940	284	затмения	полного	0	0	amod	Такое,  конечно,  бывает,  но крайне редко -- куда реже полного солнечного затмения.
1941	284	затмения	солнечного	1	1	amod	Такое,  конечно,  бывает,  но крайне редко -- куда реже полного солнечного затмения.
1942	284	реже	затмения	0	0	obl	Такое,  конечно,  бывает,  но крайне редко -- куда реже полного солнечного затмения.
1943	285	уши	большие	0	0	amod	Большие уши
1944	286	вывела	max	0	1	nsubj	Max М ara вывела vip-леди Самары на подиум
1945	286	вывела	vip-леди	0	0	obj	Max М ara вывела vip-леди Самары на подиум
1946	286	вывела	самары	-	-	obj	Max М ara вывела vip-леди Самары на подиум
1947	286	подиум	на	0		case	Max М ara вывела vip-леди Самары на подиум
1948	286	вывела	подиум	-	-	obl	Max М ara вывела vip-леди Самары на подиум
1949	289	копилки	очередь	0	0	nsubj	оЧередь у копилки
1950	289	копилки	у	0		case	оЧередь у копилки
1951	290	становится	если	-		mark	еСли трудоголизм сейчас становится культом,  то боязнь потерять работу -- болезнью.
1952	290	становится	трудоголизм	0	0	nsubj	еСли трудоголизм сейчас становится культом,  то боязнь потерять работу -- болезнью.
1953	290	становится	сейчас	0	0	advmod	еСли трудоголизм сейчас становится культом,  то боязнь потерять работу -- болезнью.
1954	290	становится	культом	0	0	xcomp	еСли трудоголизм сейчас становится культом,  то боязнь потерять работу -- болезнью.
1955	290	боязнь	то	-		mark	еСли трудоголизм сейчас становится культом,  то боязнь потерять работу -- болезнью.
1956	290	становится	боязнь	0	0	nsubj	еСли трудоголизм сейчас становится культом,  то боязнь потерять работу -- болезнью.
1957	290	боязнь	потерять	0	0	nmod	еСли трудоголизм сейчас становится культом,  то боязнь потерять работу -- болезнью.
1958	290	потерять	работу	1	1	obj	еСли трудоголизм сейчас становится культом,  то боязнь потерять работу -- болезнью.
1959	290	боязнь	болезнью	0	0	obl	еСли трудоголизм сейчас становится культом,  то боязнь потерять работу -- болезнью.
1960	291	выиграла	сборная	0	0	nsubj	Сборная России по волейболу впервые выиграла Мировую лигу
1961	291	волейболу	по	0		case	Сборная России по волейболу впервые выиграла Мировую лигу
1962	291	выиграла	впервые	0	0	advmod	Сборная России по волейболу впервые выиграла Мировую лигу
1963	291	лигу	мировую	1	1	amod	Сборная России по волейболу впервые выиграла Мировую лигу
1964	291	выиграла	лигу	0	0	obj	Сборная России по волейболу впервые выиграла Мировую лигу
1965	293	партнерство	социальное	0	0	amod	СОЦИаЛЬНОЕ ПАРТНЕРСТВО
1966	294	любит	сценарист	0	0	nsubj	Сценарист Чарли Кауфман любит ковыряться в мозгу у кинозвёзд.
1967	294	чарли	кауфман	-		flat:name	Сценарист Чарли Кауфман любит ковыряться в мозгу у кинозвёзд.
1968	294	любит	ковыряться	0	0	xcomp	Сценарист Чарли Кауфман любит ковыряться в мозгу у кинозвёзд.
1969	294	мозгу	в	2		case	Сценарист Чарли Кауфман любит ковыряться в мозгу у кинозвёзд.
1970	294	ковыряться	мозгу	2	2	obl	Сценарист Чарли Кауфман любит ковыряться в мозгу у кинозвёзд.
1971	294	кинозвёзд	у	0		case	Сценарист Чарли Кауфман любит ковыряться в мозгу у кинозвёзд.
1972	294	мозгу	кинозвёзд	0	0	nmod	Сценарист Чарли Кауфман любит ковыряться в мозгу у кинозвёзд.
1973	295	анабазис	чудовищный	0		amod	ЧУДоВИЩНЫЙ АНАБАЗИС РЯДОВоГО ПАНТЮХОВА.
1974	295	анабазис	рядового	0	0	nmod	ЧУДоВИЩНЫЙ АНАБАЗИС РЯДОВоГО ПАНТЮХОВА.
1975	295	анабазис	пантюхова	-	0	appos	ЧУДоВИЩНЫЙ АНАБАЗИС РЯДОВоГО ПАНТЮХОВА.
1976	296	отложен	ультиматум	0	0	nsubj:pass	Ультиматум Сергея Глазьева отложен на сентябрь
1977	296	сергея	глазьева	-		flat:name	Ультиматум Сергея Глазьева отложен на сентябрь
